#chrom	cdsStart	cdsEnd	name2
chr17	73056585	73056585	RP11-1112G13.3
chr17	73070400	73070400	AC111186.1
chr17	73314158	73314158	AC011933.1
chr17	73334907	73334907	AC011933.2
chr17	74198724	74198724	ATP5LP6
chr17	74221831	74221831	ATF4P3
chr17	74341841	74341841	RP11-794C22.2
chr17	74426498	74426498	RP11-666A8.1
chr17	74591665	74591665	RP11-666A8.11
chr17	75076717	75076717	AC015815.5
chr17	75077628	75077628	AC015815.4
chr17	75083296	75083296	AC015815.3
chr17	75085985	75085985	AC015815.6
chr17	75087900	75087900	AC015815.2
chr17	75099518	75099518	AC015815.1
chr17	75104707	75104707	AC015815.7
chr17	75108842	75108842	AC015815.8
chr17	75195031	75195031	CYCSP40
chr17	76062338	76062338	UBE2V2P2
chr17	76101531	76101531	AC021593.1
chr17	76153483	76153483	EIF5AP2
chr17	76207698	76207698	RP11-219G17.6
chr17	76244573	76244573	THA1P
chr17	76518328	76518328	RP11-559N14.6
chr17	76842034	76842034	RPL9P29
chr17	77910550	77910550	AC100791.1
chr17	78489014	78489014	CTD-2526A2.5
chr17	78489456	78489456	CTD-2526A2.6
chr17	78516002	78516002	RPL32P31
chr17	78576348	78576348	RPL31P7
chr17	78576348	78576348	RPL31P7
chr17	78950253	78950253	RPL12P37
chr17	79480088	79480088	RP13-766D20.1
chr17	80206942	80206942	AC132872.1
chr17	80534491	80534491	RP13-638C3.6
chr17	81165853	81165853	AC139099.1
chr17	81187694	81187694	AC139099.3
chr18	14152999	14152999	NF1P5
chr18	44432594	44432594	RP11-687F6.4
chr18	45003	45003	RP11-683L23.2
chr18	80139	80139	IL9RP4
chr18	116841	116841	ROCK1P1
chr18	832238	832238	RP11-672L10.4
chr18	856526	856526	RP11-672L10.5
chr18	1159198	1159198	RP11-78F17.3
chr18	1176790	1176790	COX6CP3
chr18	1357651	1357651	RP11-288C17.3
chr18	1362445	1362445	RP11-288C17.1
chr18	1927727	1927727	CTD-2533G20.1
chr18	2568390	2568390	RP11-715F3.1
chr18	2593672	2593672	KATNBL1P3
chr18	2652723	2652723	CBX3P2
chr18	2653093	2653093	CBX3P2
chr18	2945547	2945547	RP11-737O24.3
chr18	2990649	2990649	RP11-737O24.4
chr18	3377913	3377913	RPL31P59
chr18	3394886	3394886	IGJCOR18
chr18	3406339	3406339	RPL21P127
chr18	3415142	3415142	RP11-838N2.8
chr18	3580166	3580166	RP11-710M11.1
chr18	3977648	3977648	GAPDHP66
chr18	4430944	4430944	RP11-138C24.2
chr18	4459229	4459229	RP11-183C12.1
chr18	5002757	5002757	PPIAP14
chr18	5132747	5132747	RP11-190I17.4
chr18	5132757	5132757	RP11-190I17.4
chr18	5240253	5240253	RP11-835E18.4
chr18	6462142	6462142	RPL6P27
chr18	6926942	6926942	SCML2P1
chr18	7064030	7064030	RP11-76K13.2
chr18	7134929	7134929	SLC25A51P2
chr18	8412126	8412126	RFWD2P1
chr18	8486994	8486994	THEMIS3P
chr18	8545632	8545632	AKR1B1P6
chr18	8545637	8545637	AKR1B1P6
chr18	8688019	8688019	RP11-674N23.2
chr18	9020026	9020026	RPS4XP19
chr18	9678244	9678244	KRT18P8
chr18	9734878	9734878	RP11-692N5.2
chr18	9785104	9785104	RP11-474N24.2
chr18	9880576	9880576	PIGPP4
chr18	10622119	10622119	RP11-856M7.7
chr18	10623872	10623872	CCDC58P1
chr18	10632234	10632234	RP11-856M7.8
chr18	10636666	10636666	PMM2P1
chr18	10724616	10724616	RP11-21G15.1
chr18	11326268	11326268	RP11-93H10.1
chr18	11552364	11552364	RP11-712C7.2
chr18	11609543	11609543	RP11-677O4.3
chr18	11609711	11609711	RP11-677O4.3
chr18	11618206	11618206	RP11-677O4.5
chr18	11619713	11619713	NPIPB1P
chr18	11644334	11644334	RP11-677O4.4
chr18	11745624	11745624	RP11-677O4.7
chr18	11928836	11928836	RP11-820I16.2
chr18	12040099	12040099	RP11-703I16.3
chr18	12050307	12050307	RP11-703I16.2
chr18	12056674	12056674	AP002414.1
chr18	12067171	12067171	RP11-815J4.7
chr18	12075203	12075203	RP11-815J4.6
chr18	12075699	12075699	RP11-815J4.6
chr18	12091672	12091672	RP11-815J4.5
chr18	12101995	12101995	RP11-815J4.4
chr18	12192201	12192201	RP11-64C12.7
chr18	12211376	12211376	CCDC58P3
chr18	12213405	12213405	RP11-64C12.3
chr18	12246587	12246587	RP11-64C12.9
chr18	12431580	12431580	AP001029.1
chr18	12450445	12450445	RP11-861E21.3
chr18	12911184	12911184	RP11-773H22.1
chr18	12912842	12912842	RP11-773H22.2
chr18	13139778	13139778	RP11-807E13.3
chr18	13151635	13151635	RP11-807E13.2
chr18	13919601	13919601	RP11-681N23.1
chr18	14053949	14053949	RP11-411B10.8
chr18	14074910	14074910	RP11-411B10.4
chr18	14137708	14137708	RP11-411B10.6
chr18	14143594	14143594	RP11-411B10.5
chr18	14152997	14152997	NF1P5
chr18	14179095	14179095	ANKRD20A5P
chr18	14179393	14179393	ANKRD20A5P
chr18	14222006	14222006	RHOT1P1
chr18	14225764	14225764	ANKRD20A5P
chr18	14361432	14361432	RP11-757O6.4
chr18	14377544	14377544	TERF1P2
chr18	14377544	14377544	TERF1P2
chr18	14391911	14391911	FEM1AP2
chr18	14450214	14450214	LONRF2P1
chr18	14485804	14485804	GRAMD4P7
chr18	14570842	14570842	OR4K7P
chr18	14613135	14613135	OR4K8P
chr18	14629830	14629830	SNX19P3
chr18	14888707	14888707	FGF7P1
chr18	15003973	15003973	RP11-805F19.4
chr18	15197537	15197537	RP11-454P7.3
chr18	15247427	15247427	BNIP3P3
chr18	15254416	15254416	RP11-454P7.1
chr18	15307661	15307661	AP005901.1
chr18	15313554	15313554	AP005901.1
chr18	18699142	18699142	RP11-254G11.1
chr18	18762463	18762463	EXOGP1
chr18	19434600	19434600	RP11-268I9.1
chr18	19494329	19494329	RP11-268I9.4
chr18	19998791	19998791	RP11-863N1.4
chr18	20166427	20166427	RPS4XP18
chr18	20480448	20480448	UBE2CP2
chr18	21252216	21252216	RPS10P27
chr18	21289788	21289788	RPL23AP77
chr18	22102236	22102236	RP11-178F10.4
chr18	22265735	22265735	RAC1P1
chr18	22269877	22269877	RP11-449D8.3
chr18	22596397	22596397	WBP2P1
chr18	23533179	23533179	RP11-737G21.1
chr18	23678802	23678802	RPS24P18
chr18	23749723	23749723	DHFRP1
chr18	23750689	23750689	DHFRP1
chr18	23784832	23784832	NPM1P2
chr18	23835661	23835661	FAM60BP
chr18	23928310	23928310	RP11-107K17.2
chr18	24179371	24179371	CIAPIN1P
chr18	24411483	24411483	RP11-552O4.2
chr18	24532164	24532164	RP11-526I8.2
chr18	24935369	24935369	UBA52P9
chr18	24998847	24998847	RBM22P1
chr18	25032477	25032477	PA2G4P3
chr18	26231695	26231695	ARIH2P1
chr18	26404615	26404615	RP11-510D21.2
chr18	26836781	26836781	CTD-2515C13.1
chr18	29304190	29304190	LRRC37A7P
chr18	29306005	29306005	RP11-549B18.3
chr18	29462582	29462582	RP11-210K20.3
chr18	29464820	29464820	RP11-210K20.4
chr18	29542140	29542140	PGDP1
chr18	29546922	29546922	RP11-326K13.2
chr18	29655847	29655847	RP11-53I6.1
chr18	29775988	29775988	RP11-53I6.5
chr18	29991470	29991470	HNRNPA1P7
chr18	29992176	29992176	HNRNPA1P7
chr18	30091822	30091822	WBP11P1
chr18	30359001	30359001	RP11-57G22.1
chr18	32153950	32153950	RP11-115P21.1
chr18	32870299	32870299	ZNF271
chr18	32871147	32871147	ZNF271
chr18	32963317	32963317	RP11-322E11.1
chr18	33421722	33421722	NRBF2P1
chr18	33853536	33853536	RP11-49I11.2
chr18	33858697	33858697	RP11-49I11.3
chr18	35252651	35252651	RP11-19F9.1
chr18	36914835	36914835	RPL7AP66
chr18	36914835	36914835	RPL7AP66
chr18	37723889	37723889	RPL17P45
chr18	39369126	39369126	RP11-188I24.1
chr18	39399017	39399017	AC011225.1
chr18	39669275	39669275	RP11-115N12.1
chr18	41619435	41619435	AC083760.1
chr18	41900764	41900764	KRT8P5
chr18	43368494	43368494	RP11-618K16.4
chr18	43608271	43608271	RP11-8H2.1
chr18	44302937	44302937	RP11-742D12.1
chr18	44663388	44663388	RP11-49K24.5
chr18	45156482	45156482	TPMTP1
chr18	45229545	45229545	RP11-767C4.1
chr18	45379603	45379603	RP11-380M21.2
chr18	46004931	46004931	RP11-23B5.1
chr18	46996172	46996172	RP11-110H1.1
chr18	47021516	47021516	SRP72P1
chr18	47176719	47176719	RP11-813F20.1
chr18	47590164	47590164	ADAD1P2
chr18	47625111	47625111	RP11-689E3.2
chr18	47984256	47984256	RPLP0P11
chr18	48195879	48195879	RP11-10I6.2
chr18	48340761	48340761	HNRNPA3P16
chr18	48349946	48349946	RPL17P46
chr18	48684651	48684651	SRSF10P1
chr18	48947432	48947432	SS18L2P2
chr18	48959806	48959806	RP11-267C16.2
chr18	49139008	49139008	RSL24D1P9
chr18	49213894	49213894	RP11-440L16.1
chr18	49371376	49371376	RPS8P3
chr18	51131623	51131623	RPL29P32
chr18	51668502	51668502	RP11-116K4.1
chr18	51933258	51933258	SNRPGP2
chr18	52051803	52051803	RP11-61D1.2
chr18	52234227	52234227	RP11-289E15.1
chr18	52411980	52411980	RPSAP57
chr18	52621633	52621633	MAP1LC3P
chr18	53303063	53303063	RPL21P126
chr18	55505707	55505707	RSL24D1P11
chr18	55505707	55505707	RSL24D1P11
chr18	55686020	55686020	HMGN1P30
chr18	55686025	55686025	HMGN1P30
chr18	56298490	56298490	RPL9P31
chr18	56357587	56357587	MRPL37P1
chr18	56663965	56663965	OACYLP
chr18	57428789	57428789	RPS26P54
chr18	57445803	57445803	GLUD1P4
chr18	57491256	57491256	RP11-824M15.3
chr18	57596457	57596457	RP11-866E20.1
chr18	57636669	57636669	NFE2L3P1
chr18	57677223	57677223	SDCCAG3P1
chr18	57677225	57677225	SDCCAG3P1
chr18	57684009	57684009	FAM60CP
chr18	57816807	57816807	RPS3AP49
chr18	57863787	57863787	RP11-795H16.2
chr18	58163100	58163100	RP11-325K19.3
chr18	58187073	58187073	MRPS5P4
chr18	58192848	58192848	RP11-325K19.6
chr18	58279005	58279005	RP11-325K19.2
chr18	58330347	58330347	CTBP2P3
chr18	58461840	58461840	RP11-622J9.1
chr18	58461845	58461845	RP11-622J9.1
chr18	59072090	59072090	RPL30P14
chr18	59624505	59624505	RPIAP1
chr18	60082910	60082910	RPL17P44
chr18	60085550	60085550	RP11-640A1.4
chr18	60109260	60109260	ACTBP9
chr18	61082549	61082549	RP11-635N19.2
chr18	61164221	61164221	ATP5G1P6
chr18	61739391	61739391	RPL12P39
chr18	63735985	63735985	PRPF19P1
chr18	64804847	64804847	RPL31P9
chr18	65042369	65042369	RP11-563H6.1
chr18	65269928	65269928	RP11-29O13.1
chr18	65375165	65375165	RP11-28O3.1
chr18	65455504	65455504	RP11-638L3.4
chr18	65497907	65497907	RP11-638L3.2
chr18	65945038	65945038	RP11-421N8.1
chr18	66123187	66123187	AKR1B10P2
chr18	66195206	66195206	RP11-585K6.2
chr18	66533753	66533753	SDHCP1
chr18	66659954	66659954	RP11-861L17.2
chr18	67136752	67136752	RP11-465I4.3
chr18	68079290	68079290	RP11-41O4.3
chr18	68096395	68096395	RPS2P6
chr18	68097466	68097466	RPS2P6
chr18	68696005	68696005	RP11-529J17.1
chr18	68892939	68892939	RP11-47G4.1
chr18	69255772	69255772	RP11-752P2.1
chr18	69332383	69332383	RP11-752P2.2
chr18	69599728	69599728	RP11-736G13.2
chr18	70285501	70285501	HNRNPA1P11
chr18	72057118	72057118	FAUP1
chr18	74415399	74415399	ARL2BPP1
chr18	74463260	74463260	AC139085.1
chr18	74471640	74471640	AC139085.2
chr18	74546384	74546384	RPL26P35
chr18	74596890	74596890	RP11-162A12.3
chr18	75147208	75147208	BDP1P
chr18	75344883	75344883	RP11-63N3.2
chr18	77835608	77835608	SLC25A6P4
chr19	28303714	28303714	CTC-459F4.7
chr19	6552368	6552368	CTD-2396E7.7
chr19	11793360	11793360	CTC-499B15.4
chr19	20577387	20577387	ZNF826P
chr19	23973573	23973573	RP11-255H23.2
chr19	28427668	28427668	AC022153.1
chr19	49141357	49141357	SEC1P
chr19	51900008	51900008	MKI67IPP6
chr19	56884618	56884618	ZNF542
chr19	66319	66319	WASH5P
chr19	94061	94061	OR4G3P
chr19	94658	94658	OR4G3P
chr19	104534	104534	OR4G1P
chr19	145484	145484	AC016626.1
chr19	156278	156278	OR4F8P
chr19	182672	182672	AC092299.6
chr19	193235	193235	CICP19
chr19	197306	197306	AC092299.8
chr19	197954	197954	AC092299.7
chr19	200459	200459	LINC01002
chr19	229639	229639	AC098474.1
chr19	239144	239144	CTD-3113P16.7
chr19	259259	259259	CTD-3113P16.9
chr19	279494	279494	VN2R11P
chr19	590276	590276	AC005559.3
chr19	690380	690380	RPS2P52
chr19	1203207	1203207	HMGB2P1
chr19	1307402	1307402	RPS15P9
chr19	1925184	1925184	AC012615.1
chr19	2030851	2030851	AC007136.1
chr19	2538107	2538107	TCEB1P28
chr19	2538109	2538109	TCEB1P28
chr19	2874947	2874947	AC006130.4
chr19	2896622	2896622	AC119403.1
chr19	3130714	3130714	AC005262.4
chr19	3568117	3568117	AC005786.3
chr19	3775993	3775993	AC005777.3
chr19	3870988	3870988	FTLP5
chr19	4347776	4347776	AC007292.1
chr19	4477047	4477047	AC011498.1
chr19	4621205	4621205	CTB-50L17.2
chr19	5277744	5277744	RPL32P34
chr19	5576670	5576670	SNRPEP4
chr19	6072833	6072833	CTC-232P5.4
chr19	6176266	6176266	CTC-503J8.2
chr19	6562133	6562133	CTD-2396E7.8
chr19	6593339	6593339	RPL7P50
chr19	6898309	6898309	CTC-312O10.2
chr19	6954682	6954682	EMR4P
chr19	7005022	7005022	RP11-1137G4.4
chr19	7730602	7730602	CTD-3214H19.12
chr19	7815569	7815569	RPL21P129
chr19	7852434	7852434	CLEC4GP1
chr19	7878500	7878500	EXOSC3P2
chr19	7944329	7944329	CTD-3193O13.10
chr19	8238155	8238155	CTD-3020H12.3
chr19	8411400	8411400	CTD-2550O8.7
chr19	8786678	8786678	AC092566.1
chr19	8839096	8839096	RPL23AP78
chr19	8889340	8889340	CTD-2557P19.4
chr19	9130019	9130019	CTD-2596O15.1
chr19	9193787	9193787	OR1M4P
chr19	9293044	9293044	TCEB1P29
chr19	9301961	9301961	OR7E16P
chr19	9314983	9314983	OR7E25P
chr19	9345819	9345819	OR7D1P
chr19	9346134	9346134	OR7D1P
chr19	9371690	9371690	OR7E18P
chr19	9371729	9371729	OR7E18P
chr19	9376065	9376065	OR7E19P
chr19	9376115	9376115	OR7E19P
chr19	9389123	9389123	OR7H1P
chr19	9458781	9458781	CTC-325H20.7
chr19	9628825	9628825	CTC-543D15.1
chr19	9793969	9793969	RPS4XP22
chr19	9834683	9834683	CTD-3116E22.6
chr19	9866827	9866827	CTD-2623N2.3
chr19	9885172	9885172	UBE2L4
chr19	9930816	9930816	RPL10P15
chr19	10148478	10148478	C3P1
chr19	10708676	10708676	CTC-539A10.7
chr19	10952514	10952514	AC007229.3
chr19	11632782	11632782	CTC-398G3.1
chr19	11634250	11634250	CTC-398G3.2
chr19	11696060	11696060	AC020947.2
chr19	11759178	11759178	CTD-2006C1.6
chr19	11776883	11776883	HNRNPA1P10
chr19	11776883	11776883	HNRNPA1P10
chr19	11867347	11867347	CTC-499B15.1
chr19	12207238	12207238	RSL24D1P8
chr19	12253185	12253185	CTC-359D24.3
chr19	12370940	12370940	CTD-2666L21.3
chr19	12395151	12395151	CTD-2666L21.2
chr19	12484422	12484422	CTD-3105H18.5
chr19	12490559	12490559	CTD-3105H18.4
chr19	12613488	12613488	CTD-3105H18.8
chr19	12615478	12615478	CTD-3105H18.10
chr19	12615718	12615718	CTD-3105H18.9
chr19	12617062	12617062	CTD-3105H18.11
chr19	12618942	12618942	PPIAP20
chr19	12670384	12670384	PGK1P2
chr19	12754088	12754088	CTD-2192J16.15
chr19	13004946	13004946	AD000092.3
chr19	13268772	13268772	CTC-250I14.1
chr19	14181153	14181153	EEF1DP1
chr19	14181209	14181209	EEF1DP1
chr19	14599757	14599757	AC012318.3
chr19	14600199	14600199	AC012318.3
chr19	14732445	14732445	ITGB1P1
chr19	14903120	14903120	AC005255.3
chr19	14903129	14903129	AC005255.3
chr19	14962843	14962843	AC005255.5
chr19	14974597	14974597	AC005255.6
chr19	14997650	14997650	OR7A18P
chr19	15002706	15002706	OR7A1P
chr19	15014043	15014043	OR7A3P
chr19	15014511	15014511	OR7A3P
chr19	15027227	15027227	OR7A11P
chr19	15027239	15027239	OR7A11P
chr19	15037869	15037869	OR7A15P
chr19	15251942	15251942	OR10B1P
chr19	15449758	15449758	AC005776.1
chr19	15626152	15626152	CTB-187L3.1
chr19	15674884	15674884	CYP4F23P
chr19	15722433	15722433	AD000091.3
chr19	15722466	15722466	RPL23AP2
chr19	15722467	15722467	RPL23AP2
chr19	15774915	15774915	CYP4F10P
chr19	15871050	15871050	CYP4F24P
chr19	15932605	15932605	ZNF861P
chr19	15982476	15982476	CYP4F36P
chr19	16013109	16013109	AC005336.5
chr19	16021391	16021391	AC005336.4
chr19	16090644	16090644	AC004609.1
chr19	16145585	16145585	SNX33P1
chr19	16162738	16162738	OR1AB1P
chr19	16523494	16523494	CTD-2013N17.1
chr19	16823127	16823127	CTD-2538G9.3
chr19	17527839	17527839	CTD-2521M24.4
chr19	17700403	17700403	CTD-3131K8.1
chr19	18141437	18141437	CTB-52I2.4
chr19	18151164	18151164	CTB-52I2.3
chr19	18159446	18159446	RPS18P13
chr19	18396152	18396152	RPL39P38
chr19	18553704	18553704	AC010335.1
chr19	19698899	19698899	PHF5CP
chr19	19810011	19810011	CTC-412M14.6
chr19	19819773	19819773	CTC-412M14.5
chr19	19861426	19861426	CTC-559E9.9
chr19	19879539	19879539	CTC-559E9.2
chr19	19967783	19967783	CTC-559E9.12
chr19	19981531	19981531	CTC-559E9.10
chr19	20144252	20144252	AC006539.3
chr19	20173563	20173563	AC006539.4
chr19	20190626	20190626	AC006539.2
chr19	20235247	20235247	CTC-260E6.2
chr19	20235852	20235852	CTC-260E6.2
chr19	20242702	20242702	CTC-260E6.9
chr19	20247741	20247741	CTC-260E6.11
chr19	20285821	20285821	CTC-260E6.8
chr19	20317652	20317652	CTC-260E6.7
chr19	20332677	20332677	CTC-260E6.10
chr19	20359860	20359860	AC078899.4
chr19	20368528	20368528	AC078899.1
chr19	20378625	20378625	AC078899.2
chr19	20405897	20405897	AC078899.3
chr19	20434800	20434800	CTC-575C13.2
chr19	20462310	20462310	CTC-575C13.1
chr19	20585355	20585355	CTC-513N18.4
chr19	20599319	20599319	CTC-513N18.5
chr19	20626020	20626020	CTC-513N18.3
chr19	20765889	20765889	VN1R78P
chr19	20874141	20874141	CTD-2542C24.2
chr19	20941245	20941245	VN1R79P
chr19	20967401	20967401	CTD-2626G11.3
chr19	21021320	21021320	CTD-2542C24.3
chr19	21143913	21143913	KRT18P40
chr19	21147640	21147640	CTD-2542C24.7
chr19	21208720	21208720	CTD-2542C24.9
chr19	21246729	21246729	VN1R80P
chr19	21301320	21301320	AC010620.1
chr19	21306619	21306619	VN1R81P
chr19	21332450	21332450	RPL7AP10
chr19	21371400	21371400	VN1R82P
chr19	21404446	21404446	CTD-3233P19.8
chr19	21407899	21407899	CTD-3233P19.7
chr19	21416136	21416136	RPL36AP51
chr19	21458824	21458824	CTD-3030D20.1
chr19	21472355	21472355	VN1R83P
chr19	21500962	21500962	CTD-3030D20.2
chr19	21564021	21564021	CTD-2561J22.1
chr19	21565666	21565666	CTD-2561J22.2
chr19	21566729	21566729	CTD-2561J22.2
chr19	21704144	21704144	CTD-2561J22.6
chr19	21817634	21817634	RP11-678G14.5
chr19	21820775	21820775	RP11-420K14.1
chr19	21860351	21860351	RP11-420K14.2
chr19	21892323	21892323	RP11-420K14.3
chr19	21902602	21902602	VN1R84P
chr19	21933648	21933648	RP11-420K14.6
chr19	21983281	21983281	RP11-420K14.7
chr19	22009314	22009314	CTD-2607J13.1
chr19	22123621	22123621	AC003973.1
chr19	22180449	22180449	AC003973.6
chr19	22248629	22248629	CTB-135N1.2
chr19	22311428	22311428	ZNF92P2
chr19	22313126	22313126	RP11-157B13.1
chr19	22320732	22320732	PCGF7P
chr19	22323333	22323333	RP11-157B13.3
chr19	22357567	22357567	VN1R85P
chr19	22385929	22385929	RP11-157B13.6
chr19	22481778	22481778	RP11-157B13.9
chr19	22545390	22545390	CTB-31C7.3
chr19	22551400	22551400	RPL34P34
chr19	22630735	22630735	AC025811.2
chr19	22640130	22640130	AC025811.1
chr19	22646723	22646723	ZNF209P
chr19	22684500	22684500	AC004004.2
chr19	22778280	22778280	CTC-457E21.10
chr19	22779138	22779138	CTC-457E21.3
chr19	22788540	22788540	CTC-457E21.5
chr19	22792407	22792407	CTC-457E21.4
chr19	22803284	22803284	CTC-457E21.7
chr19	22867968	22867968	ZNF849P
chr19	22867968	22867968	ZNF849P
chr19	22882153	22882153	RPL34P33
chr19	22891635	22891635	CTC-451A6.5
chr19	22925725	22925725	VN1R87P
chr19	22956654	22956654	CTB-159G17.2
chr19	23015002	23015002	ZNF723
chr19	23023233	23023233	CTD-2579N5.5
chr19	23044104	23044104	VN1R88P
chr19	23108178	23108178	CTD-2579N5.4
chr19	23177769	23177769	CTB-87J17.2
chr19	23305989	23305989	RP11-369G6.3
chr19	23308466	23308466	RP11-369G6.2
chr19	23309370	23309370	SNX6P1
chr19	23386811	23386811	RP11-15H20.2
chr19	23419109	23419109	RP11-15H20.3
chr19	23437949	23437949	RP11-15H20.5
chr19	23471421	23471421	VN1R90P
chr19	23473650	23473650	VN1R91P
chr19	23563118	23563118	CTB-175P5.1
chr19	23567331	23567331	CTB-175P5.2
chr19	23627063	23627063	VN1R92P
chr19	23675229	23675229	ZNF725P
chr19	23778923	23778923	RP11-359H18.2
chr19	23780142	23780142	RPS27P29
chr19	23785368	23785368	VN1R93P
chr19	23981725	23981725	RP11-255H23.3
chr19	24118021	24118021	ZNF92P3
chr19	24281226	24281226	CTD-2017D11.3
chr19	24345171	24345171	HAVCR1P1
chr19	28294445	28294445	CTC-459F4.6
chr19	28296330	28296330	SLC25A1P5
chr19	28399263	28399263	CTC-459F4.8
chr19	28409850	28409850	AC005758.1
chr19	28473939	28473939	AC005357.1
chr19	29281718	29281718	CTC-478M6.1
chr19	30392602	30392602	CTD-2057D4.2
chr19	30412088	30412088	CTC-448F2.3
chr19	30447275	30447275	RPL9P32
chr19	30528191	30528191	TAF9P3
chr19	30528329	30528329	CTC-448F2.6
chr19	33126983	33126983	RPS12P31
chr19	33315047	33315047	CTD-2085J24.5
chr19	33454404	33454404	RPL31P60
chr19	33542420	33542420	CTC-461H2.2
chr19	33558080	33558080	CTC-461H2.3
chr19	33790852	33790852	AC008738.1
chr19	33793975	33793975	CEBPA-AS1
chr19	33831591	33831591	RPS3AP50
chr19	33851405	33851405	AKR1B1P7
chr19	34080111	34080111	RPL21P131
chr19	34512563	34512563	RPS4XP23
chr19	34513560	34513560	RPS4XP20
chr19	34583444	34583444	RPS4XP21
chr19	34583465	34583465	RPS4XP21
chr19	34617877	34617877	CHCHD2P3
chr19	34787180	34787180	RPL29P33
chr19	34787181	34787181	RPL29P33
chr19	35024331	35024331	RPS26P55
chr19	35033366	35033366	ZNF807
chr19	35125748	35125748	CTD-2553L13.7
chr19	35136566	35136566	SCGB2B3P
chr19	35166997	35166997	AC020910.2
chr19	35270315	35270315	CTC-523E23.10
chr19	35316317	35316317	CTC-523E23.9
chr19	35331916	35331916	AC008555.1
chr19	35343054	35343054	AC008555.2
chr19	35357255	35357255	LOC401913
chr19	35628548	35628548	AC020907.2
chr19	35723193	35723193	AC002128.4
chr19	35873073	35873073	EEF1A1P7
chr19	36174679	36174679	AC002314.4
chr19	36448022	36448022	AF038458.4
chr19	36664307	36664307	AC002984.2
chr19	36912437	36912437	CTD-3162L10.5
chr19	36987817	36987817	CTBP2P7
chr19	37392643	37392643	RPL31P61
chr19	38184180	38184180	CTD-2528L19.3
chr19	38282411	38282411	CTD-2554C21.1
chr19	39727072	39727072	IFNL3P1
chr19	39745555	39745555	MSRB1P1
chr19	39755021	39755021	CTC-246B18.12
chr19	40025102	40025102	TDGF1P7
chr19	40043673	40043673	CTB-60E11.11
chr19	40074681	40074681	CTB-60E11.12
chr19	40079594	40079594	RPS29P24
chr19	40081620	40081620	RPS29P25
chr19	40088471	40088471	RPS29P26
chr19	40121939	40121939	AC005176.1
chr19	40130528	40130528	AC005176.2
chr19	40135141	40135141	AC005176.3
chr19	40170013	40170013	LGALS17A
chr19	40172072	40172072	LGALS17A
chr19	40184564	40184564	AC093063.2
chr19	40188543	40188543	AC006133.3
chr19	40448562	40448562	CTC-471F3.4
chr19	40449145	40449145	CTC-471F3.4
chr19	40529290	40529290	CTC-471F3.5
chr19	40627217	40627217	VN1R96P
chr19	41314429	41314429	CYP2T2P
chr19	41324625	41324625	CYP2F1P
chr19	41397123	41397123	CYP2G1P
chr19	41414376	41414376	CTC-490E21.13
chr19	41414384	41414384	CTC-490E21.13
chr19	41430177	41430177	CYP2B7P1
chr19	41530171	41530171	CYP2A7P1
chr19	41530172	41530172	CYP2A7P1
chr19	41556353	41556353	CYP2G2P
chr19	41579708	41579708	CTD-2356P16.6
